,date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
20,2021-04-20,1010.0,1010.0,1010.0,1030.0,6107470,6047,4,1030.0,1010.0,1400-01-31
19,2021-04-21,1000.0,1000.0,1000.0,1030.0,1001000,1001,2,1030.0,1000.0,1400-02-01
18,2021-04-25,1000.0,1000.0,1000.0,1030.0,246444000,246444,8,1030.0,1000.0,1400-02-05
17,2021-04-26,1000.0,1000.0,1000.0,1030.0,15679000,15679,4,1030.0,1000.0,1400-02-06
16,2021-04-27,1000.0,1000.0,1000.0,1030.0,315042000,315042,12,1030.0,1000.0,1400-02-07
15,2021-04-28,1000.0,1000.0,1000.0,1030.0,9800000,9800,2,1030.0,1000.0,1400-02-08
14,2021-05-01,1000.0,1000.0,1000.0,1030.0,18406830000,18406830,314,1030.0,1000.0,1400-02-11
13,2021-05-17,979.0,979.0,979.0,1030.0,14871010,15190,2,1030.0,979.0,1400-02-27
12,2021-05-18,979.0,979.0,979.0,1030.0,6533846,6674,2,1030.0,979.0,1400-02-28
11,2021-05-19,979.0,979.0,979.0,1030.0,5205343,5317,1,1030.0,979.0,1400-02-29
10,2021-05-24,979.0,979.0,979.0,1030.0,225812224,230656,6,1030.0,979.0,1400-03-03
9,2021-05-29,979.0,979.0,979.0,1030.0,30055300,30700,4,1030.0,979.0,1400-03-08
8,2021-05-30,979.0,979.0,979.0,1030.0,24173468,24692,2,1030.0,979.0,1400-03-09
7,2021-06-02,979.0,979.0,979.0,1030.0,8811000,9000,1,1030.0,979.0,1400-03-12
6,2021-06-08,979.0,979.0,979.0,1030.0,20653963,21097,3,1030.0,979.0,1400-03-18
5,2021-06-09,979.0,979.0,979.0,1030.0,14871010,15190,2,1030.0,979.0,1400-03-19
4,2021-06-13,979.0,979.0,979.0,1030.0,5090800,5200,1,1030.0,979.0,1400-03-23
3,2021-06-14,979.0,979.0,979.0,1030.0,12629100,12900,3,1030.0,979.0,1400-03-24
2,2021-06-15,979.0,979.0,979.0,1030.0,9790000,10000,1,1030.0,979.0,1400-03-25
1,2021-06-22,979.0,979.0,979.0,1030.0,33225302,33938,4,1030.0,979.0,1400-04-01
0,2021-06-23,979.0,979.0,979.0,1030.0,140183010,143190,8,1030.0,979.0,1400-04-02
